normalized_name,company_ids,original_names,fair_count,fair_names,same_fair_overlap,scenario,confidence,recommendation,duplicate_relation_count,country_ids,phones,websites,emails
al houda voyage,34658|35065,Al houda voyage | AL HOUDA VOYAGE ,2,ETH Expo | Helal Expo,False,A,HIGH,Auto merge candidate,0,1,,,alhoudavoyage1@gmail.com
alas ev tekstil gida ins turz,5159|20609,ALAS EV TEKSTİL GIDA İNŞ. VE TURZ. SAN. TİC.  | ALAS EV TEKSTİL GIDA İNŞ. VE TURZ. SAN. TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2124932014,alasevtekstil.com,info@alasevtekstil.com
alatas montaj teknolojileri endustriyel ekipmanlari ti,12881|25426,ALATAS MONTAJ TEKNOLOJILERI ENDÜSTRIYEL EKIPMANLARI SAN VE TI.LTD .STI | ALATAŞ MONTAJ TEKNOLOJILERI ENDÜSTRİYEL EKİPMANLARI SAN VE Tİ.LTD .ŞTİ,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,2164655498,alatasmontaj.com,info@alatasmontaj.com
albosa plastik urunleri boyalari,23410|25694,ALBOSA PLASTIK ÜRÜNLERI VE BOYALARI SAN. VE TIC. LTD. STI. | ALBOSA PLASTİK ÜRÜNLERİ VE BOYALARI SAN. VE TİC. LTD. ŞTİ.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,HIGH,Auto merge candidate,0,1,2128862704,albosa.com.tr,albosa@albosa.com.tr
albosan makina,7420|27454,ALBOSAN MAKİNA SAN. VE TİC. LTD. ŞTİ. | ALBOSAN MAKİNA SAN. VE TİC. LTD. ŞTİ.,2,Bosphorus Boat Show Kara Fuarı | IDEF,False,A,HIGH,Auto merge candidate,0,1,,albosan.com.tr,info@albosan.com.tr
aletec ileri teknolojileri,30444|30966,ALETEC İLERİ TEKNOLOJİLERİ A.Ş | ALETEC İLERİ TEKNOLOJİLERİ A.Ş.,2,ALUEXPO | Kalite '25,False,A,HIGH,Auto merge candidate,0,1,905335051998,aletec.com.tr,info@aletec.com.tr | muhammed.geylani@aletec.com.tr
alfa bread makina gida ins iml,10234|10357,ALFA BREAD MAKİNA GIDA İNŞ İML SAN VE TİC LTD ŞTİ | ALFA BREAD MAKİNA GIDA İNŞ İML SAN VE TİC LTD ŞTİ,1,IBAKTECH,False,A,HIGH,Auto merge candidate,0,1,,info@alfabread.com.tr,kurumsal@alfabread.com.tr
alfa global tuketim maddeleri,14663|18510,ALFA GLOBAL TÜKETİM MADDELERİ TİC. LTD. ŞTİ. | ALFA GLOBAL TÜKETIM MADDELERI TIC. LTD. ŞTI.,2,Beauty Eurasia | World Food İstanbul ,False,A,HIGH,Auto merge candidate,0,1,2126402540,8508850224,info@alfaglb.com
alivida mak ins paz,12882|26109,ALIVIDA MAK INS PAZ  SAN. VE TIC LTD STI | ALİVİDA MAK İNŞ PAZ  SAN. VE TİC LTD ŞTİ,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,3123950555,alivida.com.tr,info@alivida.com.tr
alize otomasyon muh,27457|32600,ALİZE OTOMASYON VE MÜH. SAN. TİC. LTD. ŞTİ. | ALİZE OTOMASYON VE MÜH SAN TİC LTD ŞTİ,2,Avrasya Ambalaj | IDEF,False,A,HIGH,Auto merge candidate,0,1,902165406370,alize.com.tr,info@alize.com.tr
alkim petrokimya,10617|11748,ALKIM PETROKIMYA SAN. VE TIC. A.S. | ALKİM PETROKİMYA,2,Automechanika İstanbul | Kauçuk Avrasya Fuarı,False,A,HIGH,Auto merge candidate,0,1,,alkimpetrokimya.com,info@alkimpetrokimya.com
almetal,10235|10359,ALMETAL SAN. TİC. A. Ş. | ALMETAL SAN. TİC. A. Ş.,1,IBAKTECH,False,A,HIGH,Auto merge candidate,0,1,,,info@almetal.com.tr
alp havacilik,21399|27465,ALP HAVACILIK SAN. VE TIC.A.S. | ALP HAVACILIK SAN. VE TİC. A.Ş.,2,IDEF | Maktek Avrasya,False,A,HIGH,Auto merge candidate,0,1,,alp.com.tr,alphavacilik@alp.com.tr | info@alp.com.tr
alp muhendislik,849|19297,ALP MÜHENDISLIK | ALP MÜHENDISLIK LTD. STI.,2,Ankiros | METAL EXPO EURASIA İSTANBUL,False,A,HIGH,Auto merge candidate,0,1,,alpmuhendislik.net,bkostem@alpmuhendislik.net | info@alpmuhendislik.net
alptekin makina isi,10236|10360,ALPTEKİN MAKİNA ISI SAN. VE TİC. A.Ş. | ALPTEKİN MAKİNA ISI SAN. VE TİC. A.Ş.,1,IBAKTECH,False,A,HIGH,Auto merge candidate,0,1,,,info@alptekingroup.com.tr
altan hidrolik muhendislik,16886|27466,Altan Hidrolik Mühendislik Sanayi ve Ticaret A.Ş. | ALTAN HİDROLİK MÜHENDİSLİK SAN. VE TİC. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2165933300,altanhidrolik.com.tr,info@altanhidrolik.com.tr
altech makine,2420|26193,ALTECH MAKINE SAN. VE TIC. A.S. | ALTECH MAKİNE SAN. VE TİC. A.Ş.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,HIGH,Auto merge candidate,0,1,2125052273,altechmakina.com,altech@altechmakina.com
altek international kimya dis,2472|10618,ALTEK INTERNATIONAL KIMYA DIS TICARET LTD. STI. | ALTEK INTERNATIONAL KIMYA DIS TICARET LTD. STI.,2,Kauçuk Avrasya Fuarı | Plast Eurasia İstanbul,False,A,HIGH,Auto merge candidate,0,1,5432950089,altek.ae,info@altek.ae
altin buro day tuketim mal,4064|28709,ALTIN BÜRO DAY.TÜKETIM MAL. SAN.VE TIC.LTD.STI. | ALTIN BÜRO DAY.TÜKETİM MAL. SAN.VE TİC.LTD.ŞTİ.,2,İntermob | İstanbul Mobilya Fuarı,False,A,HIGH,Auto merge candidate,0,1,3323461910,altinburo.com,info@altinburo.com.tr
altinel elektrikli el aletleri tekn servis satis hizm sukru karabulut,21403|22258,ALTINEL ELEKTRIKLI EL ALETLERI TEKN. SERVIS VE SATIS HIZM. - SÜKRÜ KARABULUT | ALTINEL ELEKTRIKLI EL ALETLERI TEKN. SERVIS VE SATIS HIZM. - SÜKRÜ KARABULUT,2,Maktek Avrasya | WoodTech,False,A,HIGH,Auto merge candidate,0,1,,gucaletleri.com,info@gucaletleri.com
altinmarka gida,10237|10361,ALTINMARKA GIDA SAN. VE TİC. A. Ş. | ALTINMARKA GIDA SAN. VE TİC. A. Ş.,1,IBAKTECH,False,A,HIGH,Auto merge candidate,0,1,,,info@altinmarka.com.tr
altinogullari gida tekstil makina paz,10238|10362,ALTINOĞULLARI GIDA TEKSTİL MAKİNA PAZ. SAN. TİC. LTD. ŞTİ. | ALTINOĞULLARI GIDA TEKSTİL MAKİNA PAZ. SAN. TİC. LTD. ŞTİ.,1,IBAKTECH,False,A,HIGH,Auto merge candidate,0,1,,,info@altinogullari.com
altug kimya tekstil,1340|34713,ALTUĞ KİMYA TEKSTİL SAN. VE TİC. LTD. ŞTİ. | ALTUG KIMYA TEKSTIL SAN. TIC. LTD. STI.,2,Adhesives and Bonding Eurasia | Aysaf Ayakkabı Yan Sanayi Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,info@altugkimya.com
alyaplas plastik,20616|23701,ALYAPLAS PLASTİK SAN. TİC. LTD. ŞTİ.  | ALYAPLAS PLASTİK SAN. TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,,alyaplastik.com,info@alyaplastik.com
anadolu robotik,17894|27482,ANADOLU ROBOTİK SANAYİ TİCARET LİMİTED ŞİRKETİ | ANADOLU ROBOTİK SAN. TİC. LTD. ŞTİ.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,3527382465,anadolurobotik.com,info@anadolurobotik.com
andasis elektronik,16896|27485,ANDASİS ELEKTRONİK SAN. VE TİC. A.Ş. | ANDASİS ELEKTRONİK SANAYİ VE TİC. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2165102001,andasis.com,info@andasis.com
anil camasir,7262|15172,ANIL ÇAMAŞIR SANAYİ VE TİCARET LİMİTED ŞİRKETİ | ANIL ÇAMASIR SAN.VE TIC.LTD.STI.,2,IFCO - Hazır Giyim ve Moda Fuarı | Line Expo - İç Giyim ve Çorap Fuarı,False,A,HIGH,Auto merge candidate,0,1,,anil.com.tr,contact@anil.com.tr | info@anil.com.tr
anova arge teknolojileri,16900|27490,ANOVA ARGE TEKNOLOJİLERİ SANAYİ VE TİCARET A.Ş. | ANOVA ARGE TEKNOLOJİLERİ SAN. VE TİC. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,3122101245,anova.com.tr,info@anova.com.tr
apameya endustri urunleri,2803|14606,APAMEYA ENDÜSTRI ÜRÜNLERI SAN. VE TIC. LTD. STI | APAMEYA ENDÜSTRİ ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.,2,Plast Eurasia İstanbul | WIN EURASIA,False,A,HIGH,Auto merge candidate,0,1,5442726392,ptfe.com.tr,info@apameya.com | pazarlama@apameya.com
aplas entegre plastik,5167|20624,APLAS ENTEGRE PLASTİK SAN. TİC. A.Ş. | APLAS ENTEGRE PLASTİK SAN. TİC. A.Ş.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2129510330,aplasentegre.com.tr,info@aplasentegre.com.tr
ar yildiz madeni esya,20634|26239,AR-YILDIZ MADENİ EŞYA SAN. VE TİC. A.Ş.  | AR - YILDIZ MADENİ EŞYA SAN.VE TİC.A.Ş.,2,Hostech | Zuchex,False,A,HIGH,Auto merge candidate,0,1,4441107,aryildiz.com,info@aryildiz.com
aratli botanik,1601|22716,ARATLI BOTANİK | Aratlı Botanik,2,Peyzaj İstanbul | Peyzaj İstanbul Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,bilgi@aratlibotanik.com | info@aratlibotanik.com
arc guven metal,5169|21214,ARC GÜVEN METAL SAN. VE TİC. LTD. ŞTİ. | ARC GÜVEN METAL SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2125495853,,export@guvenmangal.com | info@guvenmangal.com
arcadia kimya,14671|30280,ARCADİA KİMYA SAN. TİC. A.Ş | ARCADIA KiMYA SANAYi TiCARET ANONiM ŞiRKETi,2,Beauty Eurasia | World Food İstanbul ,False,A,HIGH,Auto merge candidate,0,1,,,dubai@arcadiaff.com | info@arcadiaff.com | iq@arcadiaff.com
arhan grup talasli imalat,20627|31536,Arhan Grup Talaşlı İmalat San. ve Tic. A.Ş. | ARHAN GRUP TALAŞLI İMALAT SAN. VE TİC. A.Ş.,2,KARAVANİST İstanbul | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2165931301,arhangrup.com.tr,info@arhangrup.com.tr
ariteks,9|1746,ARITEKS | ARİTEKS A.Ş.,2,Fespa Eurasia | ISAF - IMEX,False,A,HIGH,Auto merge candidate,0,1,2125380598,,support@ariteksinfo.com
arke metal,18006|19680,ARKE METAL | ARKE METAL SANAYI TICARET LIMITED SIRKETI,2,Ankiros | METAL EXPO EURASIA İSTANBUL,False,A,HIGH,Auto merge candidate,0,1,,arke-metal.com,reza@arke-metal.com | sales@arke-metal.com
arkem kimya,13091|34114,ARKEM KiMYA SANAYi VE TiCARET A.Ş. | ARKEM KİMYA SAN. TİC. A.Ş.,2,Adhesives and Bonding Eurasia | Paintistanbul & TURKCOAT ,False,A,HIGH,Auto merge candidate,0,1,,arkem.com.tr,arkem@arkem.com.tr
arkopa ahsap panel,3848|18156,ARKOPA AHSAP PANEL SANAYI A.S. | ARKOPA AHSAP PANEL SANAYI A.S.,2,İntermob | İstanbul Mobilya Fuarı,False,A,HIGH,Auto merge candidate,0,1,3523212611,arkopa.com.tr,arkopa@arkopa.com.tr
arkun tekstil,7906|8860,ARKUN TEKSTİL SAN. VE TİC.LTD.ŞTİ. | ARKUN TEKSTIL SAN.VE TIC.LTD.STI.,2,IFCO - Hazır Giyim ve Moda Fuarı | Texhibition İstanbul,False,A,HIGH,Auto merge candidate,0,1,,wellalux.com,info@wellalux.com | merter@wellalux.com
armsto konnektor,16921|27522,Armsto Konnektör A.Ş | ARMSTO KONNEKTÖR A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,4448832,armsto.com.tr,info@armsto.com.tr
arslankaya plastik teks,5174|21058,ARSLANKAYA PLASTİK TEKS. SAN. VE TİC. LTD. ŞTİ. | ARSLANKAYA PLASTİK TEKS. SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2125768209,qukaplastic.com,info@arslankayaplastik.com.tr
arslanli madeni esya,10371|26246,ARSLANLI MADENİ EŞYA | ARSLANLI MADENİ EŞYA SAN. VE TİC. A.Ş,2,Hostech | IBAKTECH,False,A,HIGH,Auto merge candidate,0,1,02125499129,arslanli.net,info@arslanli.net
art glass tasarim zuccaciye cam urunleri,5175|20633,ART GLASS TASARIM ZÜCCACİYE CAM ÜRÜNLERİ SAN. TİC. LTD. ŞTİ. | ART Glass Tasarım ve Züccaciye Cam Ürünleri San. ve Tic. Ltd. Şti.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2129245621,artglass.com.tr,info@artglass.com.tr
arti endustriyel elektronik,16925|27529,ARTI ENDÜSTRİYEL ELEKTRONİK AŞ | ARTI ENDÜSTRİYEL ELEKTRONİK A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,3122572683,artielektronik.com.tr,bilgi@artielektronik.com.tr
artuk aviation savunma,13735|16928,ARTUK AVIATION SAVUNMA SAN. VE TİC. LTD. ŞTİ. | ARTUK AVIATION SAVUNMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,2,IDEX İSTANBUL | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,5332114416,artukaviation.com,nuray.ozgen@artukaviation.com | onder.artuk@artukaviation.com
arzu celik metal,5177|20636,ARZU ÇELİK METAL SAN. VE TİC. LTD. ŞTİ. | ARZU ÇELİK METAL SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,3442360503,arzumetal.com.tr,export@arzumetal.com.tr | info@arzumetal.com.tr
asanlar seramik madencilik turizm,5180|30160,AŞANLAR SERAMİK MADENCİLİK TURİZM SAN. VE  | AŞANLAR SERAMİK MADENCİLİK TURİZM,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2742250254,asanlarseramik.com,info@asanlarseramik.com
asil kimya,13093|34714,ASiL KiMYA A.Ş. | ASIL KIMYA A.S.,2,Adhesives and Bonding Eurasia | Paintistanbul & TURKCOAT ,False,A,HIGH,Auto merge candidate,0,1,,asilkimya.com,info@asilkimya.com
asisguard savunma,16937|27538,ASİSGUARD SAVUNMA SANAYİ TİCARET ANONİM ŞİRKETİ | ASİSGUARD SAVUNMA SAN. TİC. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,8505772747,asisguard.com.tr,info@asisguard.com.tr
askeri fabrika tersane isletme,16938|27539,ASKERİ FABRİKA VE TERSANE İŞLETME ANONİM ŞİRKETİ | ASKERİ FABRİKA VE TERSANE İŞLETME A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,3122773100,asfat.com.tr,info@asfat.com.tr
aso malzemeleri,2301|28713,ASO SANAYI MALZEMELERI TIC LTD STI | ASO SANAYİ MALZEMELERİ TİC LTD ŞTİ,2,AVRASYA PENCERE FUARI | İntermob,False,A,HIGH,Auto merge candidate,0,1,2126795354,asosanayi.com.tr,info@asosanayi.com.tr
aspilsan enerji,16940|27540,ASPİLSAN ENERJİ SAN. VE TİC. A.Ş. | ASPİLSAN ENERJİ SAN. VE TİC. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,3523211215,aspilsan.com,aspilsan@aspilsan.com
astas endustri tekstil makinalari,30038|30977,ASTAŞ ENDÜSTRİ TEKSTİL MAKİNALARI SAN. VE TİC. A.Ş. | ASTAŞ ENDÜSTRİ TEKSTİL MAKİNALARI SAN. TİC. A.Ş.,2,GarmentTech | İbia Expo,False,A,HIGH,Auto merge candidate,0,1,,astasjuki.com,astasjuki@astasjuki.com
ataman kimya,13095|34115,ATAMAN KiMYA A.Ş. | ATAMAN KİMYA A.Ş.,2,Adhesives and Bonding Eurasia | Paintistanbul & TURKCOAT ,False,A,HIGH,Auto merge candidate,0,1,,atamankimya.com,info@atamankimya.com
atek makina,11613|16950,ATEK MAKİNA | Atek Makina A.Ş,2,Automechanika İstanbul | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2128864519,atekmakina.com,atek@atekmakina.com | info@atekmakina.com
athapack,30101|33084,ATHAPACK | ATHAPACK,2,F İSTANBUL | PetZoo Eurasia,False,A,HIGH,Auto merge candidate,0,1,2323757422,athapack.com,info@athapack.com
atlas istanbul tekstil,15175|26991,ATLAS ISTANBUL TEKSTIL SAN.VE TIC.LTD.STI. | ATLAS İSTANBUL TEKSTİL SAN.VE TİC.LTD.ŞTİ.,2,Expomed Eurasia - Medikal Fuarı | IFCO - Hazır Giyim ve Moda Fuarı,False,A,HIGH,Auto merge candidate,0,1,2125034033,atlasist.com,info@atlasist.com
atlasform servis ekipmanlari,26255|30152,ATLASFORM SERVİS EKİPMANLARI SAN.VE TİC.LTD.ŞTİ. | ATLASFORM SERVİS EKİPMANLARI SAN. VE TİC. LTD. ŞTİ.,2,Hostech | Zuchex,False,A,HIGH,Auto merge candidate,0,1,02126590310,atlasmelamin.com,info@atlasmelamin.com | pazarlama@atlasmelamin.com
atm atilim teknik makine,19444|30478,ATM ATILIM TEKNIK MAKINE | ATM ATILIM TEKNİK MAKİNE,2,ALUEXPO | Ankiros,False,A,HIGH,Auto merge candidate,0,1,903122672145,,info@atilimteknik.com.tr
atm isi transfer,299|34411,ATM ISI TRANSFER SANAYI A.S  | ATM Isı Transfer San. ve Tic. A.Ş.,2,ISK-SODEX | İstanbul Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,2164662353,atm-tr.com,atm@atm-tr.com
ats kontrol sistemleri,21578|32240,ATS Kontrol Sistemleri | ATS KONTROL SİSTEMLERİ,1,A-TECH,False,A,HIGH,Auto merge candidate,0,1,,atskontrol.com,info@atskontrol.com
avcioglu ic dis,18381|22463,Avcıoğlu İç ve Dış Tic. San. Ltd. Şti. | AVCIOGLU IÇ VE DIS TIC. SAN. LTD. STI.,3,Promo Gift İstanbul | Promosyon Show | Sign İstanbul,False,A,HIGH,Auto merge candidate,0,1,,,info@avcioglusemsiye.com
avrasya mh dijital dis,1690|22465,AVRASYA MH DİJİTAL DIŞ TİC.A.Ş. | AVRASYA MH DIJITAL DIS TIC. A.S.,3,Fespa Eurasia | Promo Gift İstanbul | Sign İstanbul,False,A,HIGH,Auto merge candidate,0,1,,,info@avrasyadijital.com.tr
avs savunma tekstil dis,16961|27563,AVS SAVUNMA TEKSTİL SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ | AVS SAVUNMA TEKSTİL SAN. VE DIŞ TİC. LTD. ŞTİ.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,3123971575,avstekstil.com.tr,info@avstekstil.com.tr
avsar emaye,5183|20651,AVŞAR EMAYE SANAYİ VE TİCARET A.Ş. | AVŞAR EMAYE SAN. VE TİC. A.Ş.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2726126600,avsar.com,export@avsar.com | info@avsar.com
ay pa enerji,21579|32242,Ay-Pa Enerji | AY-PA ENERJİ,1,A-TECH,False,A,HIGH,Auto merge candidate,0,1,,ay-paenerji.com,info@ay-paenerji.com
ay silikon plastik,5184|20657,AY SİLİKON VE PLASTİK SAN. TİC. LTD. ŞTİ. | AY SİLİKON VE PLASTİK SAN. TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2126595949,aysilicone.com,info@aysilicone.com
ayca sut urunleri,14891|18562,AYCA SÜT ÜRÜNLERİ | AYCA SÜT ÜRÜNLERI A.Ş.,2,F İSTANBUL | World Food İstanbul ,False,A,HIGH,Auto merge candidate,0,1,3323557470,,info@aycasut.com.tr | kalite@aycasut.com.tr
aydin tekstil paz,4624|23608,AYDIN TEKSTIL TIC. VE PAZ. A.S. | AYDIN TEKSTİL TİC. VE PAZ. A.Ş.,2,CFE - Carpet and Flooring Expo | İstanbul Mobilya Fuarı,False,A,HIGH,Auto merge candidate,0,1,5415807784,aydintekstil.com,aypa.laleli@aydintekstil.com | info@aydintekstil.com | tolgahan.genc@aydintekstil.com
aydinlar refrakter,19447|30480,AYDINLAR REFRAKTER SAN.TIC.A.S. | AYDINLAR REFRAKTER,2,ALUEXPO | Ankiros,False,A,HIGH,Auto merge candidate,0,1,902627511303,,info@aydinlarrefrakter.com
ayer barkod,1603|22720,AYER BARKOD | Ayer Barkod,2,Peyzaj İstanbul | Peyzaj İstanbul Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,info@ayerbarkod.com | siparis@ayerbarkod.com
ayhan takim celik,23423|30481,AYHAN TAKIM ÇELIK A.S. | AYHAN TAKIM ÇELİK A.Ş.,2,ALUEXPO | Plast Eurasia İstanbul,False,A,HIGH,Auto merge candidate,0,1,902125491355,ayhansteel.com,info@ayhansteel.com
aymas makina,19711|25869,AYMAS MAKINA SAN. VE TIC.A.S. | Aymas Makina Sanayi ve Ticaret Ltd. Şti.,2,Ankiros | IFAT Eurasia 2025,False,A,HIGH,Auto merge candidate,0,1,,aymasmakina.com,info@aymasmakina.com | sales02@aymasmakina.com
ayrotec muhendislik danismanlik uretim,16968|27569,AYROTEC MÜHENDİSLİK DANIŞMANLIK ÜRETİM SAN. VE TİC. LTD. ŞTİ. | AYROTEC MÜHENDİSLİK DANIŞMANLIK ÜRETİM SAN. VE TİC. LTD. ŞTİ.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2165041120,ayrotec.com,info@ayrotec.com
aytek hediyelik esya zuccaciye,5187|20658,AYTEK HEDİYELİK EŞYA VE ZÜCCACİYE SAN. TİC.  | AYTEK HEDİYELİK EŞYA VE ZÜCCACİYE SAN. TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2124856993,aytekhediyelik.com,info@aytekhediyelik.com
aze otomasyon egitim danismanlik,18071|22352,AZE OTOMASYON EGITIM VE DANISMANLIK AS | AZE OTOMASYON EĞİTİM VE DANIŞMANLIK A.Ş.,2,Kalite '25 | Maktek Avrasya,False,A,HIGH,Auto merge candidate,0,1,2166212112,azeotomasyon.com,info@azeotomasyon.com
bahat elektrikli ev aletleri dis,5190|21010,BAHAT ELEKTRİKLİ EV ALETLERİ SAN. VE DIŞ TİC. | BAHAT ELEKTRİKLİ EV ALETLERİ SAN. VE DIŞ TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2126051187,orca.com.tr,hasan@orca.com.tr | info@orca.com.tr
banyolin hali,8041|23612,BANYOLIN HALI SAN TIC. A.S | BANYOLİN HALI SANAYİ VE TİCARET ANONİM ŞİRKETİ,2,CFE - Carpet and Flooring Expo | HOMETEX,False,A,HIGH,Auto merge candidate,0,1,,banyolin@banyolin.com,banyolin@banyolin.com | info@banyolin.com
baran kablo,3221|14607,BARAN KABLO | BARAN KABLO,2,Robot Yatırımları Zirvesi ve Sergisi | WIN EURASIA,False,A,HIGH,Auto merge candidate,0,1,2626550276,barankablo.com.tr,baran@barankablo.com.tr | info@barankablo.com.tr | pazarlama@barankablo.com.tr | satis@barankablo.com.tr
barko med elektronik,16976|27578,BARKO-MED ELEKTRONİK TİC.A.Ş. | BARKO-MED ELEKTRONİK TİC. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,3124429257,barkoelektronik.com,idari@barkoelektronik.com
barkolog barkod dijital baski sistemleri,11792|34118,BARKOLOG BARKOD VE DİJİTAL BASKI SİSTEMLERİ SANAYİ ve TİCARET LİMİTED ŞİRKETİ | BARKOLOG BARKOD VE DİJİTAL BASKI SİSTEMLERİ SAN. TİC. LTD. ŞTİ.,2,Adhesives and Bonding Eurasia | Automechanika İstanbul,False,A,HIGH,Auto merge candidate,0,1,,barkolog.com.tr,info@barkolog.com.tr
barok savunma tasarim muhendislik,16977|27579,BAROK SAVUNMA VE TASARIM MÜHENDİSLİK SAN. VE TİC. LTD. ŞTİ. | BAROK SAVUNMA VE TASARIM MÜHENDİSLİK SAN. VE TİC. LTD. ŞTİ.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,5443030180,baroksavunma.com.tr,senem@baroksavunma.com.tr
baroness ic dis,5193|20665,BARONESS İÇ VE DIŞ TİCARET LTD. ŞTİ. | BARONESS İÇ VE DIŞ TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,5050166635,baroness.com.tr,info@baroness.com.tr
bas aku,14348|32993,BAS AKÜ | Bas Akü,2,EIF | WIN EURASIA,False,A,HIGH,Auto merge candidate,0,1,,,info@basaku.com.tr | pazarlama@basaku.com.tr
bas kaynak,6194|12933,BAS KAYNAK SAN. VE TIC. A.S. | BAS KAYNAK SAN. VE TIC. A.S.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,5307369655,baskaynak.com.tr,info@baskaynak.com.tr
base studio arge teknoloji,16979|27581,BASE STUDİO ARGE VE TEKNOLOJİ SAN. A.Ş. | BASE STUDIO ARGE VE TEKNOLOJİ SAN. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2622428242,basestudio.com.tr,info@basestudio.com.tr
basf turk kimya,11196|29837,BASF TÜRK KİMYA SAN. VE TİC. LTD. ŞTİ. | BASF TÜRK KİMYA SAN. VE TİC. LTD.ŞTİ.,2,Aysaf Ayakkabı Yan Sanayi Fuarı | PAPER EURASIA,False,A,HIGH,Auto merge candidate,0,1,,basf.com,bilgi@basf.com
basyazicioglu tekstil,4697|7603,BAŞYAZICIOĞLU TEKSTİL SAN. VE TİC. A.Ş. | BAŞYAZICIOĞLU TEKSTİL SAN.ve TİC.A.Ş.,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,HIGH,Auto merge candidate,0,1,5309527287,bamen.com.tr,ik@bamen.com.tr | info@bamen.com.tr
bati peyzaj,1608|22723,BATI PEYZAJ | Batı Peyzaj,2,Peyzaj İstanbul | Peyzaj İstanbul Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,info@batipeyzaj.com
bayindir armagan cicekcilik,1610|22725,BAYINDIR ARMAĞAN ÇİÇEKÇİLİK | Bayındır Armağan Çiçekçilik,2,Peyzaj İstanbul | Peyzaj İstanbul Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,info@bayindirarmagancicekcilik.com.tr
